X,Y,Z,Xr,Yr,Zr,DateTime,ID
-716,-108,332,15200,4828,-3960,2019-11-02 16:52:47.018584,jimmy
-742,-130,288,15332,4860,-3920,2019-11-02 16:52:47.041754,jimmy
-747,-154,272,15280,5064,-3916,2019-11-02 16:52:47.064851,jimmy
-736,-99,327,15536,4956,-3896,2019-11-02 16:52:47.096409,jimmy
-745,-111,286,15180,4784,-3960,2019-11-02 16:52:47.124230,jimmy
-676,-81,432,15332,4804,-3952,2019-11-02 16:52:47.152053,jimmy
-779,-169,217,15480,5076,-4136,2019-11-02 16:52:47.179256,jimmy
-764,-122,317,15336,4900,-3980,2019-11-02 16:52:47.203441,jimmy
-741,-126,301,15268,4780,-3916,2019-11-02 16:52:47.227994,jimmy
-743,-141,238,15308,4796,-3680,2019-11-02 16:52:47.252087,jimmy
-709,-119,365,15244,4840,-3984,2019-11-02 16:52:47.278118,jimmy
-772,-139,266,15584,4920,-3992,2019-11-02 16:52:47.305691,jimmy
-757,-153,226,15268,4800,-4112,2019-11-02 16:52:47.330687,jimmy
-703,-134,331,15396,4832,-3996,2019-11-02 16:52:47.353961,jimmy
-766,-140,240,15408,4780,-3876,2019-11-02 16:52:47.377445,jimmy
-698,-88,403,15504,4764,-3648,2019-11-02 16:52:47.401466,jimmy
-739,-113,264,15384,4856,-3860,2019-11-02 16:52:47.425635,jimmy
-775,-129,250,15244,4748,-3936,2019-11-02 16:52:47.449268,jimmy
-750,-134,302,15368,5048,-3916,2019-11-02 16:52:47.472420,jimmy
-741,-119,353,15376,5016,-3860,2019-11-02 16:52:47.502206,jimmy
-768,-138,282,15216,4980,-4336,2019-11-02 16:52:47.530999,jimmy
-716,-122,288,15336,4820,-3832,2019-11-02 16:52:47.559410,jimmy
-744,-109,307,15456,5004,-3988,2019-11-02 16:52:47.584408,jimmy
-728,-138,294,15260,4864,-4040,2019-11-02 16:52:47.609020,jimmy
-731,-114,323,15296,4688,-3880,2019-11-02 16:52:47.633412,jimmy
-734,-120,338,15140,4972,-4112,2019-11-02 16:52:47.659077,jimmy
-756,-122,266,15292,4704,-4064,2019-11-02 16:52:47.683099,jimmy
-738,-124,292,15292,4772,-3916,2019-11-02 16:52:47.706555,jimmy
-732,-130,312,15328,4912,-4032,2019-11-02 16:52:47.730167,jimmy
-733,-123,299,15344,4660,-4004,2019-11-02 16:52:47.753450,jimmy
-729,-125,316,15596,4608,-3892,2019-11-02 16:52:47.787600,jimmy
-736,-135,301,15260,4912,-3924,2019-11-02 16:52:47.815255,jimmy
-768,-144,230,15312,4620,-3960,2019-11-02 16:52:47.840530,jimmy
-724,-150,331,15312,4640,-3976,2019-11-02 16:52:47.864279,jimmy
-731,-114,309,15132,4824,-4052,2019-11-02 16:52:47.888080,jimmy
-727,-125,297,15272,5116,-4012,2019-11-02 16:52:47.912435,jimmy
-726,-119,301,15332,4716,-4064,2019-11-02 16:52:47.936281,jimmy
-747,-128,278,15144,4860,-3984,2019-11-02 16:52:47.959707,jimmy
-734,-136,295,15328,4820,-4040,2019-11-02 16:52:47.989441,jimmy
-745,-105,309,15308,4836,-3984,2019-11-02 16:52:48.017607,jimmy
-721,-100,354,15340,4628,-4048,2019-11-02 16:52:48.047157,jimmy
-753,-136,256,15256,4848,-3988,2019-11-02 16:52:48.073179,jimmy
-731,-116,304,15312,4816,-3956,2019-11-02 16:52:48.105052,jimmy
-719,-82,360,15384,4772,-3988,2019-11-02 16:52:48.128879,jimmy
-747,-107,297,15556,4768,-3936,2019-11-02 16:52:48.152255,jimmy
-738,-131,316,15232,4816,-3892,2019-11-02 16:52:48.175670,jimmy
-750,-172,215,15260,4876,-4076,2019-11-02 16:52:48.206598,jimmy
-739,-126,288,15284,4644,-3812,2019-11-02 16:52:48.235640,jimmy
-742,-132,291,15284,4836,-4020,2019-11-02 16:52:48.266282,jimmy
-729,-128,303,15304,4792,-3696,2019-11-02 16:52:48.292850,jimmy
-713,-116,297,15336,4672,-4020,2019-11-02 16:52:48.318426,jimmy
-754,-133,504,15152,4868,-4028,2019-11-02 16:52:48.342195,jimmy
-739,-141,291,15288,4792,-4048,2019-11-02 16:52:48.366340,jimmy
-721,-123,335,15132,4932,-3688,2019-11-02 16:52:48.390098,jimmy
-729,-113,297,15396,4908,-4040,2019-11-02 16:52:48.418015,jimmy
-743,-125,0,15352,4828,-4036,2019-11-02 16:52:48.452032,jimmy
-756,-123,248,15596,4844,-4024,2019-11-02 16:52:48.483473,jimmy
-715,-105,344,15112,4824,-3804,2019-11-02 16:52:48.509400,jimmy
-755,-121,317,15180,4872,-3964,2019-11-02 16:52:48.533713,jimmy
-751,-139,278,15304,4764,-4088,2019-11-02 16:52:48.557704,jimmy
-731,-125,275,15280,4772,-4008,2019-11-02 16:52:48.584744,jimmy
-694,-114,348,15280,4896,-3868,2019-11-02 16:52:48.616502,jimmy
-722,-98,350,15160,4768,-4080,2019-11-02 16:52:48.645844,jimmy
-760,-162,262,15584,4816,-4352,2019-11-02 16:52:48.671672,jimmy
-739,-127,299,15600,4708,-4064,2019-11-02 16:52:48.695797,jimmy
-737,-140,257,15228,5104,-3948,2019-11-02 16:52:48.719820,jimmy
-725,-111,303,15308,4796,-3868,2019-11-02 16:52:48.743792,jimmy
-709,-134,341,15288,4688,-3876,2019-11-02 16:52:48.767486,jimmy
-738,-124,245,15412,4816,-3896,2019-11-02 16:52:48.793863,jimmy
-740,-145,282,15356,4728,-4288,2019-11-02 16:52:48.824432,jimmy
-737,-85,322,15260,4848,-3880,2019-11-02 16:52:48.856335,jimmy
-724,-109,361,15356,5056,-4040,2019-11-02 16:52:48.884039,jimmy
-735,-136,275,15388,4792,-3936,2019-11-02 16:52:48.909417,jimmy
-737,-117,316,15256,4828,-3816,2019-11-02 16:52:48.933343,jimmy
-734,-115,285,15340,4804,-4104,2019-11-02 16:52:48.957287,jimmy
-747,-134,267,15272,4808,-4036,2019-11-02 16:52:48.981176,jimmy
-728,-137,288,15288,4780,-3980,2019-11-02 16:52:49.004977,jimmy
-764,-115,330,15312,4896,-3996,2019-11-02 16:52:49.029084,jimmy
-741,-130,279,15368,4856,-3868,2019-11-02 16:52:49.054444,jimmy
-749,-108,322,15392,4776,-3860,2019-11-02 16:52:49.079774,jimmy
-750,-115,300,15344,4880,-4008,2019-11-02 16:52:49.108533,jimmy
-734,-135,302,15324,4860,-4032,2019-11-02 16:52:49.134303,jimmy
-724,-122,296,15328,4856,-3912,2019-11-02 16:52:49.158303,jimmy
-745,-138,260,15304,4828,-4028,2019-11-02 16:52:49.182204,jimmy
-746,-140,282,15340,4784,-4028,2019-11-02 16:52:49.206214,jimmy
-763,-134,292,15420,4816,-4020,2019-11-02 16:52:49.230194,jimmy
-727,-110,328,15336,4808,-3980,2019-11-02 16:52:49.253960,jimmy
-716,-108,339,15544,4724,-4080,2019-11-02 16:52:49.277985,jimmy
-741,-110,322,15264,4788,-4140,2019-11-02 16:52:49.301762,jimmy
-739,-123,315,15332,4908,-4020,2019-11-02 16:52:49.325936,jimmy
-738,-127,311,15320,4804,-4048,2019-11-02 16:52:49.349928,jimmy
-757,-139,260,15600,4796,-4132,2019-11-02 16:52:49.373735,jimmy
-736,-118,297,15328,4856,-4092,2019-11-02 16:52:49.397858,jimmy
-725,-151,290,15304,4852,-3796,2019-11-02 16:52:49.421955,jimmy
-739,-122,284,15388,4880,-3972,2019-11-02 16:52:49.445815,jimmy
-763,-126,296,15360,4880,-3868,2019-11-02 16:52:49.469677,jimmy
-750,-118,288,15244,5112,-3868,2019-11-02 16:52:49.493435,jimmy
-711,-103,319,15324,4780,-3940,2019-11-02 16:52:49.517343,jimmy
-732,-130,313,15368,4796,-3956,2019-11-02 16:52:49.541394,jimmy
-739,-111,282,15264,4800,-4052,2019-11-02 16:52:49.565231,jimmy
-731,-131,304,15300,4608,-3848,2019-11-02 16:52:49.589040,jimmy
-750,-126,278,15420,4628,-3948,2019-11-02 16:52:49.612946,jimmy
-723,-108,297,15276,4780,-3948,2019-11-02 16:52:49.636958,jimmy
-719,-120,310,15424,4880,-3856,2019-11-02 16:52:49.660827,jimmy
-749,-112,277,15340,4816,-3916,2019-11-02 16:52:49.684753,jimmy
-747,-125,318,15336,4840,-4180,2019-11-02 16:52:49.708636,jimmy
-744,-116,295,15244,4924,-4148,2019-11-02 16:52:49.732736,jimmy
-748,-113,288,15232,4844,-4032,2019-11-02 16:52:49.756626,jimmy
-739,-166,324,15396,4768,-3848,2019-11-02 16:52:49.780486,jimmy
-730,-121,301,15268,4808,-3944,2019-11-02 16:52:49.804382,jimmy
-738,-115,280,15292,4888,-4012,2019-11-02 16:52:49.828450,jimmy
-1019,-143,297,15308,4928,-3916,2019-11-02 16:52:49.852353,jimmy
-760,-134,268,15356,4732,-3856,2019-11-02 16:52:49.876240,jimmy
-709,-116,308,15356,4808,-4128,2019-11-02 16:52:49.900300,jimmy
-732,-128,281,15472,4868,-4076,2019-11-02 16:52:49.924216,jimmy
-773,-141,268,15320,4820,-4060,2019-11-02 16:52:49.948051,jimmy
-739,-114,332,15112,4828,-3924,2019-11-02 16:52:49.972034,jimmy
-734,-108,327,15404,4852,-4012,2019-11-02 16:52:49.995926,jimmy
-758,-113,319,15352,4860,-4044,2019-11-02 16:52:50.019949,jimmy
-724,-111,345,15288,5088,-4076,2019-11-02 16:52:50.043828,jimmy
-766,-125,3,15316,4900,-3992,2019-11-02 16:52:50.067796,jimmy
-739,-128,312,15288,4816,-3868,2019-11-02 16:52:50.091716,jimmy
-726,-143,297,15308,4612,-4112,2019-11-02 16:52:50.116538,jimmy
-755,-129,279,15200,5028,-3992,2019-11-02 16:52:50.140504,jimmy
-717,-113,296,15364,4720,-3964,2019-11-02 16:52:50.164380,jimmy
-699,-119,322,15312,4740,-4024,2019-11-02 16:52:50.188333,jimmy
-766,-128,293,15300,4644,-4016,2019-11-02 16:52:50.212211,jimmy
-749,-104,298,15252,4836,-4252,2019-11-02 16:52:50.236283,jimmy
-725,-116,325,15144,4748,-4028,2019-11-02 16:52:50.260233,jimmy
-740,-139,287,15356,4944,-4080,2019-11-02 16:52:50.284115,jimmy
-749,-113,311,15400,5084,-4276,2019-11-02 16:52:50.308058,jimmy
-752,-130,288,15264,4860,-3968,2019-11-02 16:52:50.332319,jimmy
-718,-112,326,15272,4796,-3972,2019-11-02 16:52:50.360172,jimmy
-514,-125,266,15412,4944,-4012,2019-11-02 16:52:50.387280,jimmy
-738,-116,280,15104,4896,-3916,2019-11-02 16:52:50.413113,jimmy
-744,-112,311,15188,4796,-4004,2019-11-02 16:52:50.437227,jimmy
-762,-120,297,15352,4632,-3864,2019-11-02 16:52:50.461280,jimmy
-763,-106,307,15216,4948,-4084,2019-11-02 16:52:50.485188,jimmy
-725,-95,337,15252,4732,-3920,2019-11-02 16:52:50.509182,jimmy
-728,-139,310,15276,4892,-3984,2019-11-02 16:52:50.533315,jimmy
-746,-141,269,15352,4808,-3992,2019-11-02 16:52:50.557370,jimmy
-762,-134,271,15384,4928,-3904,2019-11-02 16:52:50.581290,jimmy
-744,-123,290,15392,4928,-4104,2019-11-02 16:52:50.605328,jimmy
-696,-122,336,15324,4776,-4104,2019-11-02 16:52:50.629310,jimmy
-745,-119,302,15324,5024,-4096,2019-11-02 16:52:50.653302,jimmy
-739,-139,267,15324,4768,-4020,2019-11-02 16:52:50.677622,jimmy
-736,-120,310,15392,4736,-3976,2019-11-02 16:52:50.701577,jimmy
-754,-111,300,15592,4880,-3844,2019-11-02 16:52:50.726042,jimmy
-722,-137,313,15292,4800,-3904,2019-11-02 16:52:50.750141,jimmy
-714,-99,330,15364,4804,-3948,2019-11-02 16:52:50.774036,jimmy
-750,-128,273,15316,4916,-3912,2019-11-02 16:52:50.799099,jimmy
-758,-112,293,15276,4736,-3916,2019-11-02 16:52:50.824785,jimmy
-741,-123,290,15368,4748,-3988,2019-11-02 16:52:50.848910,jimmy
-715,-111,339,15228,4796,-4036,2019-11-02 16:52:50.872891,jimmy
-727,-99,317,15276,4664,-4056,2019-11-02 16:52:50.896832,jimmy
-734,-109,301,15244,4944,-3912,2019-11-02 16:52:50.921075,jimmy
-756,-137,261,15396,4876,-3976,2019-11-02 16:52:50.945048,jimmy
-732,-108,275,15352,5116,-4060,2019-11-02 16:52:50.969066,jimmy
-695,-114,313,15112,4792,-4232,2019-11-02 16:52:50.998464,jimmy
-738,-107,322,15416,4760,-3992,2019-11-02 16:52:51.028940,jimmy
-758,-86,306,15288,4860,-3960,2019-11-02 16:52:51.058090,jimmy
-768,-113,269,15152,4760,-3900,2019-11-02 16:52:51.086403,jimmy
-757,-113,314,15356,4956,-3940,2019-11-02 16:52:51.112840,jimmy
-699,-116,316,15336,4780,-4048,2019-11-02 16:52:51.137900,jimmy
-728,-123,302,15340,4816,-3996,2019-11-02 16:52:51.163396,jimmy
-734,-149,308,15588,5112,-4076,2019-11-02 16:52:51.187964,jimmy
-754,-127,270,15344,4640,-4016,2019-11-02 16:52:51.212116,jimmy
-725,-86,322,15356,4784,-3908,2019-11-02 16:52:51.236403,jimmy
-733,-130,322,15364,4612,-3988,2019-11-02 16:52:51.260452,jimmy
-726,-120,321,15604,4872,-4124,2019-11-02 16:52:51.284421,jimmy
-734,-151,295,15272,5100,-4084,2019-11-02 16:52:51.308542,jimmy
-762,-141,257,15312,4788,-3960,2019-11-02 16:52:51.332757,jimmy
-735,-128,307,15416,4604,-3988,2019-11-02 16:52:51.356839,jimmy
-711,-112,336,15608,4860,-3904,2019-11-02 16:52:51.380828,jimmy
-746,-154,279,15292,4720,-3832,2019-11-02 16:52:51.404787,jimmy
-736,-132,301,15344,4736,-3952,2019-11-02 16:52:51.432713,jimmy
-682,-101,349,15364,4700,-3928,2019-11-02 16:52:51.462582,jimmy
-709,-93,322,15420,4644,-3960,2019-11-02 16:52:51.494512,jimmy
-748,-148,244,15392,4616,-4328,2019-11-02 16:52:51.523465,jimmy
-755,-134,262,15252,4760,-4048,2019-11-02 16:52:51.547804,jimmy
-720,-129,326,15216,4716,-3988,2019-11-02 16:52:51.573652,jimmy
-715,-111,331,15308,4672,-3940,2019-11-02 16:52:51.599436,jimmy
-734,-133,317,15432,4928,-4032,2019-11-02 16:52:51.623717,jimmy
-751,-133,237,15344,4908,-4004,2019-11-02 16:52:51.647949,jimmy
-727,-110,281,15280,4628,-3892,2019-11-02 16:52:51.672273,jimmy
-723,-94,350,15148,4828,-3952,2019-11-02 16:52:51.696418,jimmy
-730,-131,321,15368,5100,-4240,2019-11-02 16:52:51.720588,jimmy
-734,-130,278,15360,5080,-3872,2019-11-02 16:52:51.744583,jimmy
-723,-156,308,15316,4780,-3792,2019-11-02 16:52:51.768834,jimmy
-734,-118,305,15344,4772,-3996,2019-11-02 16:52:51.792881,jimmy
-723,-122,318,15388,4924,-4016,2019-11-02 16:52:51.817044,jimmy
-726,-130,307,15328,4780,-4020,2019-11-02 16:52:51.841308,jimmy
-726,-108,293,15348,4868,-4160,2019-11-02 16:52:51.865581,jimmy
-736,-136,310,15572,4860,-3968,2019-11-02 16:52:51.889676,jimmy
-736,-103,358,15604,4960,-3900,2019-11-02 16:52:51.913743,jimmy
-823,-125,225,15352,5016,-3880,2019-11-02 16:52:51.937933,jimmy
-732,-98,324,15384,4624,-4100,2019-11-02 16:52:51.962030,jimmy
-717,-106,297,15312,4644,-4128,2019-11-02 16:52:51.986059,jimmy
-756,-156,266,15160,4876,-3980,2019-11-02 16:52:52.010198,jimmy
-739,-139,325,15348,4772,-3980,2019-11-02 16:52:52.040607,jimmy
-726,-133,326,15348,4940,-4012,2019-11-02 16:52:52.071636,jimmy
-750,-84,317,15184,4888,-4100,2019-11-02 16:52:52.103338,jimmy
-721,-113,319,15332,5108,-3624,2019-11-02 16:52:52.136890,jimmy
-739,-138,308,15500,4904,-4032,2019-11-02 16:52:52.162684,jimmy
-737,-151,281,15300,4728,-3804,2019-11-02 16:52:52.186944,jimmy
-738,-102,332,15316,4792,-3816,2019-11-02 16:52:52.211312,jimmy
-744,-135,269,15332,4892,-3944,2019-11-02 16:52:52.235671,jimmy
-731,-121,285,15232,4792,-3988,2019-11-02 16:52:52.259805,jimmy
-712,-128,334,15516,4824,-3896,2019-11-02 16:52:52.283943,jimmy
-729,-109,288,15260,4652,-4064,2019-11-02 16:52:52.308090,jimmy
-737,-103,318,15324,4840,-3912,2019-11-02 16:52:52.332346,jimmy
-736,-136,295,15344,4916,-3972,2019-11-02 16:52:52.356547,jimmy
-732,-109,293,15316,4864,-4192,2019-11-02 16:52:52.380613,jimmy
-744,-135,313,15344,4864,-4328,2019-11-02 16:52:52.404591,jimmy
-746,-121,271,15388,4896,-4028,2019-11-02 16:52:52.428942,jimmy
-742,-113,307,15412,4828,-3964,2019-11-02 16:52:52.453028,jimmy
-735,-112,309,15272,5084,-3964,2019-11-02 16:52:52.477124,jimmy
-751,-104,312,15268,4828,-4008,2019-11-02 16:52:52.501163,jimmy
-741,-117,312,15424,4824,-3868,2019-11-02 16:52:52.525428,jimmy
-744,-106,308,15488,4756,-3768,2019-11-02 16:52:52.551309,jimmy
-723,-104,301,15308,4808,-4068,2019-11-02 16:52:52.584955,jimmy
-708,-108,329,15128,4732,-4164,2019-11-02 16:52:52.615649,jimmy
-727,-107,291,15584,4940,-4120,2019-11-02 16:52:52.642381,jimmy
-723,-115,290,15424,4836,-3928,2019-11-02 16:52:52.666946,jimmy
-741,-121,289,15120,4828,-4088,2019-11-02 16:52:52.691180,jimmy
-731,-142,285,15332,4840,-4264,2019-11-02 16:52:52.715478,jimmy
-724,-121,326,15288,4836,-3904,2019-11-02 16:52:52.739842,jimmy
-740,-122,299,15120,4960,-4060,2019-11-02 16:52:52.763932,jimmy
-1021,-135,281,15356,5076,-4252,2019-11-02 16:52:52.789050,jimmy
-735,-113,326,15312,4764,-4000,2019-11-02 16:52:52.813332,jimmy
-517,-139,277,15568,5108,-3964,2019-11-02 16:52:52.837687,jimmy
-731,-125,289,15336,4944,-3960,2019-11-02 16:52:52.867278,jimmy
-752,-125,328,15248,4612,-3876,2019-11-02 16:52:52.900304,jimmy
-713,-140,316,15384,4820,-4308,2019-11-02 16:52:52.933300,jimmy
-747,-148,300,15308,4756,-3972,2019-11-02 16:52:52.973789,jimmy
-733,-102,345,15404,5092,-4048,2019-11-02 16:52:53.013829,jimmy
-717,-118,363,15224,4944,-4032,2019-11-02 16:52:53.046255,jimmy
-750,-152,272,15376,4884,-4004,2019-11-02 16:52:53.073025,jimmy
-753,-121,263,15260,4768,-3964,2019-11-02 16:52:53.097426,jimmy
-736,-118,329,15348,4948,-4144,2019-11-02 16:52:53.122167,jimmy
-736,-131,284,15276,4780,-4024,2019-11-02 16:52:53.147701,jimmy
-717,-123,324,15240,4752,-4140,2019-11-02 16:52:53.180862,jimmy
-730,-115,315,15232,4776,-4012,2019-11-02 16:52:53.214491,jimmy
-749,-121,328,15320,4800,-4008,2019-11-02 16:52:53.248590,jimmy
-748,-124,309,15384,4816,-3940,2019-11-02 16:52:53.276972,jimmy
-734,-95,310,15360,4744,-4008,2019-11-02 16:52:53.435607,jimmy
-738,-113,311,15216,4780,-3952,2019-11-02 16:52:53.465185,jimmy
-731,-138,279,15380,4892,-3888,2019-11-02 16:52:53.492962,jimmy
-745,-113,308,15292,4772,-3980,2019-11-02 16:52:53.520345,jimmy
-720,-112,320,15316,4900,-4032,2019-11-02 16:52:53.550634,jimmy
-731,-124,314,15248,4848,-4000,2019-11-02 16:52:53.576910,jimmy
-754,-81,297,15412,4684,-3956,2019-11-02 16:52:53.602887,jimmy
-756,-112,297,15364,5036,-4032,2019-11-02 16:52:53.628991,jimmy
-738,-124,292,15376,4808,-4016,2019-11-02 16:52:53.653193,jimmy
-745,-120,299,15316,5000,-3932,2019-11-02 16:52:53.682233,jimmy
-718,-119,344,15368,4752,-3968,2019-11-02 16:52:53.708957,jimmy
-761,-96,283,15392,4828,-3944,2019-11-02 16:52:53.735788,jimmy
-734,-115,313,15332,4876,-3992,2019-11-02 16:52:53.760762,jimmy
-716,-114,300,15608,4840,-3940,2019-11-02 16:52:53.787225,jimmy
-743,-111,330,15316,4916,-3888,2019-11-02 16:52:53.811164,jimmy
-698,-114,306,15324,4844,-3916,2019-11-02 16:52:53.835608,jimmy
-728,-112,282,15280,4728,-4096,2019-11-02 16:52:53.859132,jimmy
-749,-118,291,15284,4944,-3944,2019-11-02 16:52:53.885831,jimmy
-729,-121,294,15548,4760,-4060,2019-11-02 16:52:53.911754,jimmy
-756,-113,293,15148,4916,-4128,2019-11-02 16:52:53.936396,jimmy
-715,-99,326,15596,4772,-3860,2019-11-02 16:52:53.960549,jimmy
-740,-101,273,15356,4844,-4084,2019-11-02 16:52:53.984779,jimmy
-734,-107,291,15316,4844,-4040,2019-11-02 16:52:54.009067,jimmy
-698,-118,291,15408,4768,-4264,2019-11-02 16:52:54.033409,jimmy
-734,-125,302,15304,4832,-4088,2019-11-02 16:52:54.056834,jimmy
-713,-138,319,15316,4884,-3964,2019-11-02 16:52:54.080322,jimmy
-750,-102,322,15468,4852,-4076,2019-11-02 16:52:54.104458,jimmy
-753,-112,262,15272,4848,-3876,2019-11-02 16:52:54.128073,jimmy
-733,-92,303,15256,4776,-3844,2019-11-02 16:52:54.151722,jimmy
-740,-102,283,15320,4864,-3976,2019-11-02 16:52:54.176687,jimmy
-731,-103,300,15240,4812,-3976,2019-11-02 16:52:54.201477,jimmy
-698,-77,349,15572,4680,-4016,2019-11-02 16:52:54.225424,jimmy
-745,-126,301,15384,4928,-3840,2019-11-02 16:52:54.248845,jimmy
-717,-112,341,15488,4616,-4064,2019-11-02 16:52:54.272203,jimmy
-753,-94,270,15408,4944,-4148,2019-11-02 16:52:54.295645,jimmy
-753,-130,253,15232,4736,-4000,2019-11-02 16:52:54.323262,jimmy
-728,-111,315,15336,4876,-4160,2019-11-02 16:52:54.356110,jimmy
-736,-100,323,15316,4832,-4020,2019-11-02 16:52:54.384464,jimmy
-733,-146,309,15144,4912,-4000,2019-11-02 16:52:54.413243,jimmy
-777,-132,255,15428,4976,-4048,2019-11-02 16:52:54.443659,jimmy
-743,-105,352,15140,4620,-3916,2019-11-02 16:52:54.476007,jimmy
-741,-97,322,15300,4704,-4104,2019-11-02 16:52:54.508458,jimmy
-741,-144,315,15412,4788,-3892,2019-11-02 16:52:54.541396,jimmy
-738,-133,307,15292,4908,-4160,2019-11-02 16:52:54.571878,jimmy
-746,-123,297,15408,4972,-4328,2019-11-02 16:52:54.604422,jimmy
-745,-155,281,15228,4988,-4012,2019-11-02 16:52:54.636248,jimmy
-735,-114,311,15364,4616,-3924,2019-11-02 16:52:54.671246,jimmy
-720,-127,303,15272,4832,-3988,2019-11-02 16:52:54.706303,jimmy
-704,-116,334,15332,4836,-4136,2019-11-02 16:52:54.739527,jimmy
-737,-118,303,15192,5044,-4064,2019-11-02 16:52:54.772010,jimmy
-748,-141,305,15280,4836,-4172,2019-11-02 16:52:54.804126,jimmy
-740,-149,11,15304,4884,-3844,2019-11-02 16:52:54.834657,jimmy
-702,-144,342,15328,4784,-3952,2019-11-02 16:52:54.859455,jimmy
-749,-131,288,15256,4800,-4020,2019-11-02 16:52:54.882758,jimmy
-777,-143,0,15400,4892,-4076,2019-11-02 16:52:54.907347,jimmy
-752,-125,293,15216,4612,-3932,2019-11-02 16:52:54.941875,jimmy
-707,-120,296,15288,4676,-3996,2019-11-02 16:52:54.974150,jimmy
-744,-116,302,15324,4712,-3904,2019-11-02 16:52:55.006164,jimmy
-717,-114,329,15312,4812,-3984,2019-11-02 16:52:55.035964,jimmy
-726,-110,320,15328,4732,-3988,2019-11-02 16:52:55.068809,jimmy
-734,-92,351,15320,4872,-4044,2019-11-02 16:52:55.101615,jimmy
-765,-116,269,15356,4816,-3784,2019-11-02 16:52:55.136637,jimmy
-734,-142,317,15368,5104,-3976,2019-11-02 16:52:55.168898,jimmy
-749,-145,260,15480,4780,-3924,2019-11-02 16:52:55.203121,jimmy
-721,-127,319,15288,4868,-3860,2019-11-02 16:52:55.233073,jimmy
-729,-99,332,15408,4788,-3964,2019-11-02 16:52:55.256562,jimmy
-751,-149,506,15220,4876,-4012,2019-11-02 16:52:55.280255,jimmy
-702,-113,339,15212,4828,-3976,2019-11-02 16:52:55.303617,jimmy
-742,-135,281,15448,4752,-4036,2019-11-02 16:52:55.330063,jimmy
-707,-123,332,15380,4884,-3948,2019-11-02 16:52:55.362858,jimmy
-725,-123,308,15196,4752,-4044,2019-11-02 16:52:55.399001,jimmy
-732,-127,307,15216,4876,-3968,2019-11-02 16:52:55.430695,jimmy
-737,-140,304,15320,4856,-4052,2019-11-02 16:52:55.456180,jimmy
-739,-102,380,15248,4920,-3964,2019-11-02 16:52:55.484492,jimmy
-737,-115,301,15340,4848,-4012,2019-11-02 16:52:55.517984,jimmy
-720,-125,308,15240,4724,-4052,2019-11-02 16:52:55.550716,jimmy
-742,-114,287,15120,4832,-3928,2019-11-02 16:52:55.579576,jimmy
-725,-113,295,15292,4800,-3880,2019-11-02 16:52:55.612617,jimmy
-721,-112,310,15284,4800,-3900,2019-11-02 16:52:55.641941,jimmy
-744,-124,267,15276,4876,-3992,2019-11-02 16:52:55.669016,jimmy
-737,-143,335,15296,4828,-4000,2019-11-02 16:52:55.693596,jimmy
-753,-132,315,15296,4892,-3956,2019-11-02 16:52:55.724536,jimmy
-709,-116,341,15264,4788,-3600,2019-11-02 16:52:55.754225,jimmy
-758,-134,246,15232,4884,-3964,2019-11-02 16:52:55.788564,jimmy
-728,-96,330,15608,4704,-3940,2019-11-02 16:52:55.818645,jimmy
-726,-120,315,15332,4776,-4016,2019-11-02 16:52:55.845453,jimmy
-731,-115,297,15328,4784,-4052,2019-11-02 16:52:55.869970,jimmy
-761,-128,276,15352,4896,-4224,2019-11-02 16:52:55.893545,jimmy
-734,-124,304,15164,5104,-3932,2019-11-02 16:52:55.917223,jimmy
-732,-124,317,15540,4744,-3980,2019-11-02 16:52:55.941160,jimmy
-742,-126,294,15368,4968,-4148,2019-11-02 16:52:55.964738,jimmy
-732,-111,298,15332,4784,-3948,2019-11-02 16:52:55.988413,jimmy
-760,-121,301,15372,4660,-3868,2019-11-02 16:52:56.012032,jimmy
-745,-117,244,15284,5104,-4040,2019-11-02 16:52:56.035922,jimmy
-749,-104,335,15276,4924,-3956,2019-11-02 16:52:56.059600,jimmy
-742,-123,288,15268,4720,-3992,2019-11-02 16:52:56.083220,jimmy
-768,-134,298,15248,4920,-3976,2019-11-02 16:52:56.106950,jimmy
-711,-129,335,15288,4800,-3972,2019-11-02 16:52:56.130742,jimmy
-738,-127,310,15408,4680,-3948,2019-11-02 16:52:56.156158,jimmy
-515,-163,257,15300,4944,-4104,2019-11-02 16:52:56.179974,jimmy
-713,-108,313,15308,4940,-4036,2019-11-02 16:52:56.204410,jimmy
-731,-96,316,15352,4808,-4016,2019-11-02 16:52:56.228463,jimmy
-751,-136,252,15272,5072,-3976,2019-11-02 16:52:56.252790,jimmy
-718,-135,314,15300,4880,-3892,2019-11-02 16:52:56.276562,jimmy
